"Date","Time","Vial#","Spl#","#Reps","Sample ID","Type","Mode","Area(cts)","Mass(ugC)","Conc (PPM as mg/L C)","Method","InstrumentID","UserID","Comments",
"Nov 17, 2020","01:06:25 PM",-,1,1,"Clean Up","CleanUp","TC",3422.162,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
"Nov 17, 2020","01:06:25 PM",-,1,"Avg","Clean Up","CleanUp","TC",3422.162,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
"Nov 17, 2020","01:06:25 PM",-,1,"StDev","Clean Up","CleanUp","TC",0,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
"Nov 17, 2020","01:06:25 PM",-,1,"%RSD","Clean Up","CleanUp","TC",0.00,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
"Nov 17, 2020","01:29:37 PM",1,2,1,"DI Blank","Sample","TOC",2966.639,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","01:29:37 PM",1,2,"Avg","DI Blank","Sample","TOC",2966.639,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","01:29:37 PM",1,2,"StDev","DI Blank","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","01:29:37 PM",1,2,"%RSD","DI Blank","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","01:49:11 PM",2,3,1,"TOC CAL BLANK","Sample","TOC",3299.806,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","01:49:11 PM",2,3,"Avg","TOC CAL BLANK","Sample","TOC",3299.806,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","01:49:11 PM",2,3,"StDev","TOC CAL BLANK","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","01:49:11 PM",2,3,"%RSD","TOC CAL BLANK","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:08:54 PM",3,4,1,"TOC CAL#1","Sample","TOC",5586.026,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:08:53 PM",3,4,"Avg","TOC CAL#1","Sample","TOC",5586.026,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:08:53 PM",3,4,"StDev","TOC CAL#1","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:08:53 PM",3,4,"%RSD","TOC CAL#1","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:29:46 PM",4,5,1,"TOC CAL#2","Sample","TOC",15537.469,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:29:46 PM",4,5,"Avg","TOC CAL#2","Sample","TOC",15537.469,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:29:46 PM",4,5,"StDev","TOC CAL#2","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:29:46 PM",4,5,"%RSD","TOC CAL#2","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:52:49 PM",5,6,1,"TOC CAL#3","Sample","TOC",28071.857,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:52:49 PM",5,6,"Avg","TOC CAL#3","Sample","TOC",28071.857,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:52:49 PM",5,6,"StDev","TOC CAL#3","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","02:52:49 PM",5,6,"%RSD","TOC CAL#3","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","03:16:56 PM",6,7,1,"TOC CAL#4","Sample","TOC",121435.482,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","03:16:56 PM",6,7,"Avg","TOC CAL#4","Sample","TOC",121435.482,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","03:16:56 PM",6,7,"StDev","TOC CAL#4","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","03:16:56 PM",6,7,"%RSD","TOC CAL#4","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","03:43:58 PM",7,8,1,"TOC CAL#5","Sample","TOC",221252.850,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","03:43:58 PM",7,8,"Avg","TOC CAL#5","Sample","TOC",221252.850,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","03:43:58 PM",7,8,"StDev","TOC CAL#5","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","03:43:58 PM",7,8,"%RSD","TOC CAL#5","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","CAL"
"Nov 17, 2020","04:12:00 PM",8,9,1,"DI Blank","Sample","TOC",2545.422,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","04:12:00 PM",8,9,"Avg","DI Blank","Sample","TOC",2545.422,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","04:12:00 PM",8,9,"StDev","DI Blank","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","04:12:00 PM",8,9,"%RSD","DI Blank","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","04:31:12 PM",9,10,1,"MDL","Sample","TOC",10851.795,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","04:31:12 PM",9,10,"Avg","MDL","Sample","TOC",10851.795,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","04:31:12 PM",9,10,"StDev","MDL","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","04:31:12 PM",9,10,"%RSD","MDL","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","04:53:21 PM",10,11,1,"RMV","Sample","TOC",38786.066,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","04:53:21 PM",10,11,"Avg","RMV","Sample","TOC",38786.066,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","04:53:21 PM",10,11,"StDev","RMV","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","04:53:21 PM",10,11,"%RSD","RMV","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","05:18:06 PM",11,12,1,"LCS-01","Sample","TOC",39449.662,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","05:18:06 PM",11,12,"Avg","LCS-01","Sample","TOC",39449.662,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","05:18:06 PM",11,12,"StDev","LCS-01","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","05:18:06 PM",11,12,"%RSD","LCS-01","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","05:42:51 PM",12,13,1,"LCS-02","Sample","TOC",168709.941,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","05:42:51 PM",12,13,"Avg","LCS-02","Sample","TOC",168709.941,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","05:42:51 PM",12,13,"StDev","LCS-02","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","05:42:51 PM",12,13,"%RSD","LCS-02","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","06:10:15 PM",13,14,1,"DI Blank","Sample","TOC",2612.113,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","06:10:15 PM",13,14,"Avg","DI Blank","Sample","TOC",2612.113,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","06:10:15 PM",13,14,"StDev","DI Blank","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","06:10:15 PM",13,14,"%RSD","DI Blank","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","06:28:26 PM",14,15,1,"A053","Sample","TOC",172233.381,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","06:28:26 PM",14,15,"Avg","A053","Sample","TOC",172233.381,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","06:28:26 PM",14,15,"StDev","A053","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","06:28:26 PM",14,15,"%RSD","A053","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","06:56:12 PM",15,16,1,"A028","Sample","TOC",152639.326,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","06:56:12 PM",15,16,"Avg","A028","Sample","TOC",152639.326,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","06:56:12 PM",15,16,"StDev","A028","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","06:56:12 PM",15,16,"%RSD","A028","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","07:23:40 PM",16,17,1,"A066","Sample","TOC",126015.477,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","07:23:40 PM",16,17,"Avg","A066","Sample","TOC",126015.477,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","07:23:40 PM",16,17,"StDev","A066","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","07:23:40 PM",16,17,"%RSD","A066","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","07:50:44 PM",17,18,1,"A133","Sample","TOC",99020.026,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","07:50:44 PM",17,18,"Avg","A133","Sample","TOC",99020.026,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","07:50:44 PM",17,18,"StDev","A133","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","07:50:44 PM",17,18,"%RSD","A133","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
