"Date","Time","Vial#","Spl#","#Reps","Sample ID","Type","Mode","Area(cts)","Mass(ugC)","Conc (PPM as mg/L C)","Method","InstrumentID","UserID","Comments",
"Nov 17, 2020","08:17:21 PM",18,19,1,"A134","Sample","TOC",179899.183,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","08:17:21 PM",18,19,"Avg","A134","Sample","TOC",179899.183,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","08:17:21 PM",18,19,"StDev","A134","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","08:17:21 PM",18,19,"%RSD","A134","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","08:45:08 PM",19,20,1,"A087","Sample","TOC",124199.710,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","08:45:08 PM",19,20,"Avg","A087","Sample","TOC",124199.710,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","08:45:08 PM",19,20,"StDev","A087","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","08:45:08 PM",19,20,"%RSD","A087","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","09:12:07 PM",20,21,1,"5mg/L Cane Sugar","Sample","TOC",122064.741,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","09:12:07 PM",20,21,"Avg","5mg/L Cane Sugar","Sample","TOC",122064.741,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","09:12:07 PM",20,21,"StDev","5mg/L Cane Sugar","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","09:12:07 PM",20,21,"%RSD","5mg/L Cane Sugar","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","09:39:07 PM",21,22,1,"5mg/L Cane Sugar","Sample","TOC",122001.181,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","09:39:07 PM",21,22,"Avg","5mg/L Cane Sugar","Sample","TOC",122001.181,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","09:39:07 PM",21,22,"StDev","5mg/L Cane Sugar","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","09:39:07 PM",21,22,"%RSD","5mg/L Cane Sugar","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","10:06:06 PM",22,23,1,"5mg/L Cane Sugar","Sample","TOC",121894.069,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","10:06:06 PM",22,23,"Avg","5mg/L Cane Sugar","Sample","TOC",121894.069,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","10:06:06 PM",22,23,"StDev","5mg/L Cane Sugar","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","10:06:06 PM",22,23,"%RSD","5mg/L Cane Sugar","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","10:32:58 PM",23,24,1,"LCS-01","Sample","TOC",39692.853,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","10:32:58 PM",23,24,"Avg","LCS-01","Sample","TOC",39692.853,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","10:32:58 PM",23,24,"StDev","LCS-01","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","10:32:58 PM",23,24,"%RSD","LCS-01","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","QC"
"Nov 17, 2020","10:57:36 PM",24,25,1,"DI Blank","Sample","TOC",2685.195,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","10:57:36 PM",24,25,"Avg","DI Blank","Sample","TOC",2685.195,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","10:57:36 PM",24,25,"StDev","DI Blank","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","10:57:36 PM",24,25,"%RSD","DI Blank","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 17, 2020","11:14:52 PM",25,26,1,"A099","Sample","TOC",100231.570,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","11:14:52 PM",25,26,"Avg","A099","Sample","TOC",100231.570,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","11:14:52 PM",25,26,"StDev","A099","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","11:14:52 PM",25,26,"%RSD","A099","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","11:41:23 PM",26,27,1,"A111","Sample","TOC",126487.805,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","11:41:23 PM",26,27,"Avg","A111","Sample","TOC",126487.805,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","11:41:23 PM",26,27,"StDev","A111","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 17, 2020","11:41:23 PM",26,27,"%RSD","A111","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","12:08:24 AM",27,28,1,"A123","Sample","TOC",219513.220,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","12:08:24 AM",27,28,"Avg","A123","Sample","TOC",219513.220,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","12:08:24 AM",27,28,"StDev","A123","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","12:08:24 AM",27,28,"%RSD","A123","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","12:36:34 AM",28,29,1,"A135","Sample","TOC",188771.343,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","12:36:34 AM",28,29,"Avg","A135","Sample","TOC",188771.343,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","12:36:34 AM",28,29,"StDev","A135","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","12:36:34 AM",28,29,"%RSD","A135","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:04:31 AM",29,30,1,"A124","Sample","TOC",170061.807,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:04:30 AM",29,30,"Avg","A124","Sample","TOC",170061.807,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:04:30 AM",29,30,"StDev","A124","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:04:30 AM",29,30,"%RSD","A124","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:32:08 AM",30,31,1,"A136","Sample","TOC",143233.018,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:32:08 AM",30,31,"Avg","A136","Sample","TOC",143233.018,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:32:08 AM",30,31,"StDev","A136","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:32:08 AM",30,31,"%RSD","A136","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:59:27 AM",31,32,1,"5mg/L Cane Sugar","Sample","TOC",121995.384,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:59:27 AM",31,32,"Avg","5mg/L Cane Sugar","Sample","TOC",121995.384,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:59:27 AM",31,32,"StDev","5mg/L Cane Sugar","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","01:59:27 AM",31,32,"%RSD","5mg/L Cane Sugar","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","02:26:26 AM",32,33,1,"5mg/L Cane Sugar","Sample","TOC",121855.027,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","02:26:26 AM",32,33,"Avg","5mg/L Cane Sugar","Sample","TOC",121855.027,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","02:26:26 AM",32,33,"StDev","5mg/L Cane Sugar","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","02:26:26 AM",32,33,"%RSD","5mg/L Cane Sugar","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","02:53:23 AM",33,34,1,"5mg/L Cane Sugar","Sample","TOC",122046.655,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","02:53:23 AM",33,34,"Avg","5mg/L Cane Sugar","Sample","TOC",122046.655,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","02:53:23 AM",33,34,"StDev","5mg/L Cane Sugar","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","02:53:23 AM",33,34,"%RSD","5mg/L Cane Sugar","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","DOC"
"Nov 18, 2020","03:20:15 AM",34,35,1,"DI Blank","Sample","TOC",2904.768,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 18, 2020","03:20:15 AM",34,35,"Avg","DI Blank","Sample","TOC",2904.768,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 18, 2020","03:20:15 AM",34,35,"StDev","DI Blank","Sample","TOC",0,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 18, 2020","03:20:15 AM",34,35,"%RSD","DI Blank","Sample","TOC",0.00,0.000,0.000,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM","N221730082","toc","--"
"Nov 18, 2020","03:32:20 AM",-,36,1,"Clean Up","CleanUp","TC",2717.531,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
"Nov 18, 2020","03:32:20 AM",-,36,"Avg","Clean Up","CleanUp","TC",2717.531,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
"Nov 18, 2020","03:32:20 AM",-,36,"StDev","Clean Up","CleanUp","TC",0,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
"Nov 18, 2020","03:32:20 AM",-,36,"%RSD","Clean Up","CleanUp","TC",0.00,0.000,0.000,"DefaultCleanUpMethod","N221730082","toc","--"
